person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
22.0,female,Bachelor,36578.0,2,RENT,5000.0,EDUCATION,11.12,0.14,3.0,475,No,1
21.0,male,Associate,51308.0,1,MORTGAGE,2500.0,DEBTCONSOLIDATION,7.29,0.05,4.0,681,Yes,0
26.0,male,Associate,36755.0,5,RENT,5000.0,EDUCATION,12.42,0.14,2.0,546,No,1
25.0,female,High School,36759.0,6,RENT,5000.0,EDUCATION,7.9,0.14,3.0,604,No,0
24.0,male,High School,51327.0,2,MORTGAGE,22250.0,DEBTCONSOLIDATION,11.11,0.43,3.0,659,Yes,0
24.0,female,Associate,37077.0,2,RENT,5000.0,DEBTCONSOLIDATION,12.69,0.13,4.0,580,No,1
26.0,female,Associate,36993.0,3,RENT,5000.0,PERSONAL,11.01,0.14,2.0,531,Yes,0
23.0,male,Bachelor,44142.0,0,MORTGAGE,10750.0,HOMEIMPROVEMENT,11.01,0.24,3.0,608,No,1
22.0,male,High School,36924.0,2,RENT,5000.0,EDUCATION,11.01,0.14,2.0,641,No,0
23.0,male,Associate,37004.0,1,RENT,5000.0,HOMEIMPROVEMENT,12.99,0.14,2.0,660,No,1
22.0,male,Master,51456.0,0,OWN,9000.0,VENTURE,7.66,0.17,2.0,685,Yes,0
26.0,male,High School,36914.0,3,RENT,5000.0,MEDICAL,11.01,0.14,2.0,665,No,0
22.0,male,High School,36844.0,0,RENT,5000.0,HOMEIMPROVEMENT,8.88,0.14,3.0,614,No,1
23.0,male,High School,37085.0,0,RENT,5000.0,EDUCATION,11.01,0.13,3.0,568,Yes,0
25.0,male,Associate,36788.0,7,RENT,5000.0,EDUCATION,11.86,0.14,2.0,655,Yes,0
24.0,female,High School,51193.0,1,OWN,12000.0,VENTURE,7.66,0.23,3.0,588,Yes,0
22.0,male,Bachelor,36997.0,1,RENT,5000.0,EDUCATION,11.49,0.14,2.0,602,No,0
23.0,male,Associate,36922.0,0,RENT,5000.0,PERSONAL,11.86,0.14,2.0,681,Yes,0
21.0,female,High School,36680.0,0,RENT,5000.0,VENTURE,8.59,0.14,2.0,632,Yes,0
21.0,male,Associate,37091.0,1,RENT,5000.0,PERSONAL,14.96,0.13,2.0,633,No,1
25.0,male,Master,51653.0,1,MORTGAGE,3250.0,HOMEIMPROVEMENT,10.0,0.06,3.0,680,No,0
21.0,female,Master,37085.0,0,RENT,5000.0,VENTURE,13.92,0.13,4.0,552,Yes,0
24.0,male,Associate,36848.0,1,RENT,5000.0,EDUCATION,11.14,0.14,2.0,608,Yes,0
21.0,female,Bachelor,44105.0,3,MORTGAGE,14000.0,EDUCATION,6.54,0.32,4.0,625,No,1
26.0,female,Bachelor,37393.0,4,RENT,5000.0,DEBTCONSOLIDATION,14.42,0.13,4.0,597,No,1
23.0,female,High School,36775.0,1,RENT,5000.0,PERSONAL,11.59,0.14,4.0,652,Yes,0
22.0,male,Associate,37004.0,0,RENT,5000.0,EDUCATION,10.33,0.14,3.0,624,No,0
23.0,male,High School,37522.0,2,RENT,5000.0,EDUCATION,11.12,0.13,2.0,660,No,0
25.0,female,Associate,51138.0,0,MORTGAGE,10000.0,HOMEIMPROVEMENT,5.42,0.2,2.0,641,Yes,0
22.0,male,High School,51316.0,0,OWN,12000.0,EDUCATION,11.01,0.23,4.0,642,Yes,0
22.0,male,High School,38133.0,0,RENT,5000.0,VENTURE,10.0,0.13,2.0,645,Yes,0
23.0,male,Master,51510.0,2,MORTGAGE,1500.0,VENTURE,6.17,0.03,3.0,607,Yes,0
26.0,female,High School,37917.0,6,RENT,5000.0,EDUCATION,14.96,0.13,3.0,680,No,0
22.0,female,Associate,38048.0,0,RENT,5000.0,MEDICAL,10.62,0.13,4.0,621,Yes,0
25.0,female,Bachelor,37962.0,2,RENT,5000.0,PERSONAL,8.94,0.13,2.0,565,Yes,0
26.0,female,Bachelor,38438.0,1,RENT,5000.0,EDUCATION,8.63,0.13,2.0,684,Yes,0
22.0,female,High School,38629.0,0,RENT,5000.0,PERSONAL,7.51,0.13,3.0,640,Yes,0
25.0,female,High School,51130.0,0,MORTGAGE,3500.0,VENTURE,10.36,0.07,2.0,557,No,0
23.0,male,Bachelor,39310.0,2,RENT,5000.0,DEBTCONSOLIDATION,8.0,0.13,3.0,640,Yes,0
23.0,male,High School,51728.0,4,MORTGAGE,11000.0,EDUCATION,6.54,0.21,3.0,521,Yes,0
21.0,female,High School,51200.0,3,OWN,12250.0,VENTURE,8.88,0.24,4.0,616,Yes,0
25.0,male,High School,39810.0,0,RENT,5000.0,VENTURE,14.27,0.13,4.0,622,No,1
23.0,male,High School,39650.0,0,RENT,5000.0,HOMEIMPROVEMENT,12.69,0.13,4.0,690,No,1
26.0,male,Associate,39797.0,5,RENT,5000.0,VENTURE,6.03,0.13,2.0,658,Yes,0
22.0,male,Bachelor,44476.0,2,MORTGAGE,7000.0,DEBTCONSOLIDATION,14.84,0.16,3.0,595,No,1
23.0,female,High School,39173.0,2,RENT,5000.0,DEBTCONSOLIDATION,14.79,0.13,2.0,622,Yes,0
24.0,male,High School,51410.0,0,MORTGAGE,9250.0,VENTURE,11.12,0.18,4.0,679,Yes,0
26.0,female,Master,39344.0,6,RENT,5000.0,DEBTCONSOLIDATION,7.49,0.13,2.0,709,No,0
24.0,male,Bachelor,39527.0,1,RENT,5000.0,MEDICAL,11.01,0.13,3.0,649,No,0
26.0,male,Bachelor,39103.0,6,RENT,5000.0,PERSONAL,12.53,0.13,3.0,651,No,0
21.0,male,Bachelor,39303.0,0,RENT,5000.0,EDUCATION,7.68,0.13,4.0,647,Yes,0
24.0,female,High School,39265.0,5,RENT,5000.0,DEBTCONSOLIDATION,13.23,0.13,2.0,572,No,0
25.0,male,Bachelor,39411.0,1,RENT,5000.0,DEBTCONSOLIDATION,14.35,0.13,3.0,593,No,0
24.0,male,Bachelor,51384.0,2,MORTGAGE,12000.0,PERSONAL,10.38,0.23,4.0,657,No,0
23.0,male,High School,39546.0,0,RENT,5000.0,MEDICAL,11.01,0.13,2.0,624,Yes,0
24.0,male,Associate,51435.0,2,MORTGAGE,4200.0,MEDICAL,13.23,0.08,2.0,656,Yes,0
24.0,female,High School,44092.0,4,MORTGAGE,6000.0,HOMEIMPROVEMENT,7.14,0.14,4.0,646,No,1
22.0,female,High School,40373.0,0,RENT,5000.0,PERSONAL,13.48,0.12,3.0,615,No,0
22.0,female,Associate,40530.0,3,RENT,5000.0,DEBTCONSOLIDATION,14.61,0.12,3.0,484,No,1
26.0,male,Associate,40177.0,5,RENT,5000.0,MEDICAL,12.69,0.12,4.0,665,No,0
26.0,male,Associate,44195.0,0,MORTGAGE,6000.0,HOMEIMPROVEMENT,11.49,0.14,2.0,682,No,1
23.0,female,High School,40514.0,1,RENT,5000.0,PERSONAL,10.62,0.12,2.0,643,Yes,0
23.0,female,Bachelor,51540.0,2,MORTGAGE,11000.0,DEBTCONSOLIDATION,7.88,0.21,2.0,631,Yes,0
22.0,female,High School,40688.0,0,RENT,5000.0,DEBTCONSOLIDATION,10.25,0.12,4.0,590,Yes,0
24.0,female,High School,40716.0,2,RENT,5000.0,MEDICAL,11.01,0.12,3.0,682,No,0
21.0,female,Bachelor,40299.0,0,RENT,5000.0,EDUCATION,12.84,0.12,2.0,611,Yes,0
24.0,female,Bachelor,51560.0,3,OWN,3000.0,MEDICAL,7.51,0.06,2.0,695,No,0
23.0,female,Bachelor,40675.0,3,RENT,5000.0,PERSONAL,11.01,0.12,4.0,672,No,0
26.0,male,Bachelor,40990.0,5,RENT,5000.0,DEBTCONSOLIDATION,14.11,0.12,4.0,660,No,1
23.0,female,High School,41638.0,1,RENT,5000.0,VENTURE,13.49,0.12,4.0,681,No,0
21.0,male,High School,41066.0,0,RENT,5000.0,EDUCATION,13.49,0.12,3.0,599,Yes,0
21.0,male,Associate,51296.0,0,MORTGAGE,13750.0,EDUCATION,11.36,0.27,4.0,596,No,0
21.0,male,Bachelor,41512.0,0,RENT,5000.0,PERSONAL,12.18,0.12,3.0,633,No,0
25.0,female,High School,41912.0,5,RENT,5000.0,VENTURE,9.38,0.12,3.0,663,No,0
24.0,male,Associate,51384.0,0,MORTGAGE,8500.0,MEDICAL,7.51,0.17,4.0,649,Yes,0
25.0,male,Bachelor,42112.0,2,RENT,5000.0,VENTURE,11.01,0.12,2.0,685,Yes,0
23.0,male,Associate,41795.0,0,RENT,5000.0,VENTURE,7.88,0.12,4.0,638,No,0
21.0,male,High School,51095.0,0,MORTGAGE,3500.0,EDUCATION,7.51,0.07,2.0,640,Yes,0
22.0,female,Bachelor,41695.0,0,RENT,5000.0,DEBTCONSOLIDATION,8.0,0.12,4.0,571,Yes,0
25.0,male,Master,42545.0,3,RENT,5000.0,VENTURE,13.49,0.12,4.0,692,Yes,0
22.0,male,Master,42137.0,0,RENT,5000.0,VENTURE,11.01,0.12,4.0,658,Yes,0
23.0,female,Master,42777.0,0,RENT,5000.0,HOMEIMPROVEMENT,10.99,0.12,2.0,600,No,1
23.0,male,Master,51519.0,3,MORTGAGE,10000.0,EDUCATION,14.59,0.19,2.0,590,Yes,0
24.0,female,Associate,42643.0,2,RENT,5000.0,DEBTCONSOLIDATION,11.49,0.12,3.0,581,No,0
22.0,female,High School,42977.0,0,RENT,5000.0,PERSONAL,11.01,0.12,3.0,659,Yes,0
24.0,male,High School,42714.0,2,RENT,5000.0,MEDICAL,11.71,0.12,3.0,635,Yes,0
25.0,male,Master,42749.0,0,RENT,5000.0,MEDICAL,11.71,0.12,2.0,589,Yes,0
21.0,male,High School,42848.0,0,RENT,5000.0,MEDICAL,10.65,0.12,3.0,588,Yes,0
22.0,female,Associate,43002.0,2,RENT,5000.0,MEDICAL,11.71,0.12,2.0,667,Yes,0
23.0,female,Associate,42999.0,2,RENT,5000.0,PERSONAL,6.99,0.12,2.0,660,Yes,0
26.0,male,Bachelor,35609.0,4,RENT,5000.0,MEDICAL,12.99,0.14,2.0,661,No,1
25.0,male,High School,44189.0,3,MORTGAGE,10000.0,MEDICAL,11.01,0.23,2.0,615,No,1
23.0,male,Bachelor,51544.0,2,MORTGAGE,5200.0,EDUCATION,10.25,0.1,4.0,589,Yes,0
22.0,female,Bachelor,42795.0,0,RENT,5000.0,MEDICAL,11.01,0.12,4.0,624,No,0
23.0,female,High School,43364.0,1,RENT,5000.0,MEDICAL,11.01,0.12,2.0,651,Yes,0
25.0,female,Associate,43243.0,7,RENT,5000.0,MEDICAL,10.36,0.12,3.0,640,Yes,0
22.0,female,Associate,43111.0,1,RENT,5000.0,DEBTCONSOLIDATION,7.88,0.12,3.0,600,Yes,0
24.0,male,Associate,42815.0,0,RENT,5000.0,DEBTCONSOLIDATION,7.88,0.12,4.0,673,Yes,0
22.0,female,Bachelor,42839.0,0,RENT,5000.0,PERSONAL,13.23,0.12,2.0,701,Yes,0
25.0,male,Bachelor,51276.0,4,MORTGAGE,7000.0,DEBTCONSOLIDATION,8.59,0.14,3.0,670,Yes,0
25.0,female,High School,43837.0,2,MORTGAGE,13750.0,DEBTCONSOLIDATION,13.22,0.31,4.0,622,No,1
26.0,female,Doctorate,51722.0,4,MORTGAGE,4500.0,VENTURE,11.48,0.09,3.0,582,Yes,0
25.0,male,High School,35900.0,2,RENT,5000.0,DEBTCONSOLIDATION,15.7,0.14,3.0,667,No,1
22.0,female,Associate,51566.0,0,MORTGAGE,5000.0,MEDICAL,8.94,0.1,2.0,658,Yes,0
23.0,female,Associate,36102.0,1,RENT,5000.0,MEDICAL,11.01,0.14,3.0,648,No,1
24.0,female,Master,35794.0,0,RENT,5000.0,EDUCATION,6.92,0.14,3.0,665,No,1
23.0,male,Associate,43004.0,2,RENT,5000.0,MEDICAL,14.72,0.12,3.0,698,Yes,0
25.0,male,Associate,51061.0,4,MORTGAGE,6000.0,PERSONAL,8.94,0.12,2.0,524,Yes,0
24.0,male,Bachelor,51447.0,2,MORTGAGE,7000.0,HOMEIMPROVEMENT,8.59,0.14,2.0,669,No,0
25.0,male,Master,42792.0,0,RENT,5000.0,PERSONAL,8.94,0.12,2.0,540,Yes,0
23.0,male,Bachelor,43891.0,1,RENT,5000.0,EDUCATION,13.57,0.11,3.0,656,No,0
21.0,female,Bachelor,43577.0,0,RENT,5000.0,PERSONAL,11.01,0.11,4.0,690,Yes,0
26.0,female,Associate,44215.0,4,RENT,5000.0,VENTURE,7.68,0.11,4.0,613,Yes,0
22.0,female,Associate,36864.0,0,RENT,5000.0,MEDICAL,18.25,0.14,2.0,676,No,1
21.0,female,Bachelor,51484.0,0,OTHER,12000.0,DEBTCONSOLIDATION,14.26,0.23,4.0,625,No,0
23.0,male,Master,44259.0,0,RENT,5000.0,EDUCATION,14.79,0.11,2.0,607,Yes,0
21.0,female,Associate,44227.0,0,RENT,5000.0,EDUCATION,12.99,0.11,4.0,596,Yes,0
23.0,female,Associate,37371.0,2,RENT,5000.0,PERSONAL,14.17,0.13,3.0,711,No,1
26.0,male,Associate,43996.0,4,RENT,5000.0,VENTURE,10.37,0.11,4.0,675,No,0
23.0,female,High School,51358.0,2,MORTGAGE,5750.0,PERSONAL,13.57,0.11,3.0,581,Yes,0
22.0,male,High School,36966.0,0,RENT,5000.0,DEBTCONSOLIDATION,14.54,0.14,4.0,646,No,1
23.0,male,Master,44048.0,3,RENT,5000.0,EDUCATION,11.01,0.11,3.0,588,No,0
23.0,male,Associate,44444.0,0,RENT,5000.0,DEBTCONSOLIDATION,6.17,0.11,2.0,612,Yes,0
22.0,female,Associate,37022.0,0,RENT,5000.0,MEDICAL,17.43,0.14,2.0,636,No,1
26.0,female,High School,51547.0,5,MORTGAGE,15000.0,MEDICAL,11.26,0.29,4.0,632,No,0
23.0,male,Master,51478.0,0,OWN,4400.0,PERSONAL,11.89,0.09,4.0,695,No,0
22.0,male,Associate,36814.0,0,RENT,5000.0,VENTURE,15.21,0.14,3.0,605,No,1
24.0,male,High School,37192.0,3,RENT,5000.0,HOMEIMPROVEMENT,15.7,0.13,4.0,571,No,1
22.0,male,Associate,44216.0,1,RENT,5000.0,MEDICAL,13.48,0.11,3.0,656,No,0
23.0,female,Bachelor,44453.0,0,RENT,5000.0,MEDICAL,13.22,0.11,4.0,629,Yes,0
23.0,male,Associate,44053.0,1,RENT,5000.0,EDUCATION,7.49,0.11,4.0,628,Yes,0
22.0,female,Bachelor,51257.0,0,MORTGAGE,13000.0,EDUCATION,11.01,0.25,4.0,644,No,0
25.0,female,Associate,51452.0,7,OWN,8000.0,HOMEIMPROVEMENT,9.63,0.16,2.0,656,No,0
26.0,male,Master,44699.0,8,RENT,5000.0,VENTURE,12.84,0.11,4.0,605,No,0
24.0,female,High School,44528.0,3,RENT,5000.0,DEBTCONSOLIDATION,6.03,0.11,3.0,647,Yes,0
26.0,male,High School,44696.0,3,RENT,5000.0,MEDICAL,8.9,0.11,4.0,542,Yes,0
25.0,male,High School,44742.0,2,RENT,5000.0,DEBTCONSOLIDATION,6.54,0.11,2.0,611,Yes,0
22.0,male,Master,45169.0,0,RENT,5000.0,VENTURE,9.99,0.11,3.0,700,Yes,0
23.0,female,Master,51348.0,0,MORTGAGE,5400.0,EDUCATION,11.78,0.11,4.0,678,No,0
24.0,male,Bachelor,51325.0,3,OWN,7500.0,VENTURE,10.51,0.15,3.0,630,No,0
22.0,male,High School,45317.0,3,RENT,5000.0,MEDICAL,5.42,0.11,2.0,682,No,0
24.0,female,Associate,51531.0,2,MORTGAGE,2000.0,PERSONAL,11.28,0.04,2.0,593,Yes,0
22.0,male,Associate,45008.0,3,RENT,5000.0,PERSONAL,10.65,0.11,4.0,551,Yes,0
26.0,male,Bachelor,44136.0,2,MORTGAGE,5000.0,HOMEIMPROVEMENT,12.29,0.11,3.0,634,No,1
22.0,female,Bachelor,45864.0,4,RENT,5000.0,PERSONAL,11.03,0.11,3.0,691,No,0
26.0,male,High School,51463.0,6,MORTGAGE,15075.0,EDUCATION,12.92,0.29,2.0,697,Yes,0
23.0,female,Bachelor,38816.0,3,RENT,5000.0,DEBTCONSOLIDATION,9.91,0.13,4.0,676,No,1
23.0,male,Master,51287.0,0,OWN,5400.0,PERSONAL,11.01,0.11,2.0,686,Yes,0
23.0,male,High School,51606.0,0,MORTGAGE,8500.0,EDUCATION,7.74,0.16,3.0,594,No,0
23.0,male,High School,39532.0,0,RENT,5000.0,PERSONAL,9.91,0.13,3.0,673,No,1
24.0,male,High School,46753.0,0,RENT,5000.0,MEDICAL,13.99,0.11,4.0,640,Yes,0
23.0,female,Bachelor,39212.0,0,RENT,5000.0,HOMEIMPROVEMENT,11.01,0.13,4.0,735,No,1
22.0,female,Associate,46709.0,0,RENT,5000.0,EDUCATION,7.29,0.11,3.0,604,Yes,0
21.0,male,High School,46443.0,0,RENT,5000.0,EDUCATION,11.01,0.11,4.0,635,Yes,0
23.0,female,Associate,51738.0,4,MORTGAGE,10000.0,EDUCATION,5.42,0.19,4.0,708,No,0
23.0,female,Bachelor,46467.0,3,RENT,5000.0,MEDICAL,11.58,0.11,3.0,709,No,0
25.0,male,Bachelor,39320.0,5,RENT,5000.0,EDUCATION,15.37,0.13,3.0,540,No,1
23.0,male,Master,39188.0,0,RENT,5000.0,VENTURE,13.93,0.13,4.0,697,No,1
23.0,male,Associate,46377.0,0,RENT,5000.0,VENTURE,6.91,0.11,2.0,595,Yes,0
25.0,female,Master,51657.0,2,OWN,8000.0,HOMEIMPROVEMENT,6.62,0.15,4.0,660,No,0
23.0,female,Associate,51638.0,3,MORTGAGE,5500.0,EDUCATION,12.73,0.11,3.0,684,No,0
24.0,female,Associate,51748.0,0,MORTGAGE,8000.0,PERSONAL,12.84,0.15,2.0,645,No,0
26.0,female,Associate,39391.0,3,RENT,5000.0,VENTURE,14.84,0.13,4.0,661,No,1
21.0,male,Associate,46706.0,1,RENT,5000.0,PERSONAL,10.59,0.11,4.0,561,Yes,0
25.0,male,High School,52041.0,4,MORTGAGE,8000.0,DEBTCONSOLIDATION,11.01,0.15,2.0,578,Yes,0
24.0,male,Associate,46989.0,4,RENT,5000.0,MEDICAL,10.99,0.11,2.0,545,Yes,0
24.0,female,Bachelor,47380.0,1,RENT,5000.0,DEBTCONSOLIDATION,11.14,0.11,3.0,636,Yes,0
23.0,male,Bachelor,47663.0,0,RENT,5000.0,EDUCATION,12.69,0.1,3.0,697,No,0
22.0,male,Associate,47564.0,0,RENT,5000.0,MEDICAL,6.99,0.11,2.0,619,Yes,0
25.0,male,Associate,47496.0,1,RENT,5000.0,MEDICAL,7.49,0.11,4.0,653,No,0
24.0,female,High School,40876.0,2,RENT,5000.0,MEDICAL,20.0,0.12,2.0,677,No,1
24.0,female,High School,52026.0,0,MORTGAGE,4800.0,PERSONAL,7.51,0.09,2.0,602,No,0
23.0,female,Bachelor,52062.0,1,MORTGAGE,7500.0,EDUCATION,8.49,0.14,3.0,623,No,0
23.0,female,High School,52191.0,4,MORTGAGE,12600.0,EDUCATION,11.01,0.24,4.0,660,No,0
25.0,male,Associate,51749.0,6,MORTGAGE,2000.0,EDUCATION,5.42,0.04,3.0,636,Yes,0
24.0,male,Associate,51894.0,0,MORTGAGE,10000.0,DEBTCONSOLIDATION,13.8,0.19,2.0,582,Yes,0
26.0,female,Bachelor,48785.0,4,RENT,5000.0,MEDICAL,7.74,0.1,3.0,553,Yes,0
24.0,female,Associate,48690.0,0,RENT,5000.0,MEDICAL,14.22,0.1,4.0,582,Yes,0
25.0,male,Bachelor,48905.0,2,RENT,5000.0,MEDICAL,6.92,0.1,3.0,563,Yes,0
25.0,male,High School,49053.0,6,RENT,5000.0,DEBTCONSOLIDATION,13.72,0.1,2.0,656,Yes,0
21.0,male,High School,41399.0,0,RENT,5000.0,PERSONAL,9.25,0.12,3.0,611,No,1
23.0,male,Associate,42125.0,2,RENT,5000.0,PERSONAL,14.84,0.12,2.0,676,No,1
24.0,female,Bachelor,41857.0,2,RENT,5000.0,HOMEIMPROVEMENT,14.96,0.12,2.0,618,No,1
25.0,female,High School,49128.0,1,RENT,5000.0,VENTURE,12.87,0.1,2.0,622,No,0
25.0,male,Bachelor,48904.0,3,RENT,5000.0,DEBTCONSOLIDATION,11.89,0.1,4.0,643,No,0
23.0,male,Bachelor,48518.0,0,RENT,5000.0,PERSONAL,10.2,0.1,2.0,626,No,0
24.0,female,Bachelor,41981.0,4,RENT,5000.0,VENTURE,12.92,0.12,4.0,675,No,1
21.0,male,High School,51803.0,0,OTHER,7000.0,EDUCATION,14.61,0.14,2.0,565,No,0
23.0,male,Bachelor,48937.0,0,RENT,5000.0,EDUCATION,12.42,0.1,4.0,624,Yes,0
26.0,male,Associate,48997.0,4,RENT,5000.0,EDUCATION,9.91,0.1,3.0,598,No,0
22.0,female,Bachelor,48874.0,0,RENT,5000.0,EDUCATION,8.9,0.1,2.0,639,Yes,0
24.0,male,Bachelor,49029.0,2,RENT,5000.0,DEBTCONSOLIDATION,12.42,0.1,3.0,574,Yes,0
25.0,male,Associate,52268.0,3,MORTGAGE,10000.0,MEDICAL,7.29,0.19,2.0,618,Yes,0
21.0,male,Associate,48934.0,0,RENT,5000.0,VENTURE,5.79,0.1,2.0,598,Yes,0
21.0,female,Bachelor,45101.0,0,MORTGAGE,1000.0,DEBTCONSOLIDATION,14.61,0.02,2.0,658,No,1
22.0,female,Associate,41438.0,0,RENT,5000.0,PERSONAL,11.01,0.12,4.0,606,No,1
24.0,male,Associate,49181.0,2,RENT,5000.0,MEDICAL,6.17,0.1,3.0,588,Yes,0
21.0,female,Master,49020.0,0,RENT,5000.0,VENTURE,9.25,0.1,4.0,614,Yes,0
24.0,male,Associate,41729.0,0,RENT,5000.0,EDUCATION,12.23,0.12,2.0,593,No,1
25.0,male,Associate,52223.0,3,OWN,10000.0,EDUCATION,15.76,0.19,3.0,563,Yes,0
22.0,female,Bachelor,48880.0,0,RENT,5000.0,EDUCATION,6.17,0.1,2.0,688,No,0
23.0,male,High School,49237.0,5,RENT,5000.0,MEDICAL,11.01,0.1,3.0,690,Yes,0
23.0,female,Master,52431.0,4,MORTGAGE,1000.0,EDUCATION,7.51,0.02,2.0,663,No,0
22.0,female,Bachelor,42293.0,0,RENT,5000.0,DEBTCONSOLIDATION,12.73,0.12,3.0,591,No,1
25.0,female,Master,49020.0,2,RENT,5000.0,DEBTCONSOLIDATION,11.36,0.1,4.0,709,No,0
26.0,female,Bachelor,49009.0,1,RENT,5000.0,PERSONAL,13.11,0.1,3.0,537,Yes,0
21.0,female,Associate,41630.0,1,RENT,5000.0,PERSONAL,14.59,0.12,4.0,643,No,1
26.0,male,High School,49248.0,2,RENT,5000.0,MEDICAL,14.26,0.1,2.0,530,Yes,0
22.0,male,Bachelor,52412.0,2,OWN,2000.0,EDUCATION,10.74,0.04,4.0,671,Yes,0
23.0,male,Bachelor,52543.0,0,OWN,1000.0,MEDICAL,6.76,0.02,3.0,614,Yes,0
26.0,male,Associate,49176.0,4,RENT,5000.0,DEBTCONSOLIDATION,9.45,0.1,3.0,624,No,0
22.0,female,High School,48868.0,0,RENT,5000.0,MEDICAL,7.43,0.1,4.0,611,No,0
25.0,male,Associate,52724.0,5,MORTGAGE,12000.0,HOMEIMPROVEMENT,6.17,0.23,4.0,664,No,0
22.0,male,Bachelor,42369.0,0,RENT,5000.0,MEDICAL,16.89,0.12,3.0,604,No,1
23.0,male,Master,52734.0,2,MORTGAGE,8500.0,VENTURE,11.01,0.16,4.0,640,No,0
25.0,female,High School,42722.0,0,RENT,5000.0,PERSONAL,16.02,0.12,3.0,545,No,1
22.0,female,Master,42442.0,0,RENT,5000.0,MEDICAL,15.21,0.12,2.0,617,No,1
23.0,female,High School,50171.0,0,RENT,5000.0,EDUCATION,10.99,0.1,2.0,628,No,0
22.0,female,High School,42684.0,0,RENT,5000.0,EDUCATION,15.96,0.12,4.0,616,No,1
25.0,female,Bachelor,50020.0,2,RENT,5000.0,MEDICAL,11.71,0.1,2.0,695,No,0
25.0,male,High School,52627.0,1,OWN,7200.0,VENTURE,14.11,0.14,4.0,662,Yes,0
21.0,male,Bachelor,43096.0,0,RENT,5000.0,PERSONAL,14.79,0.12,2.0,610,No,1
23.0,male,High School,50595.0,3,RENT,5000.0,EDUCATION,7.51,0.1,2.0,652,Yes,0
22.0,male,Bachelor,49908.0,1,RENT,5000.0,VENTURE,11.01,0.1,2.0,692,No,0
23.0,male,Bachelor,50381.0,0,RENT,5000.0,DEBTCONSOLIDATION,11.01,0.1,2.0,637,Yes,0
25.0,female,Bachelor,43090.0,3,RENT,5000.0,HOMEIMPROVEMENT,14.96,0.12,3.0,633,No,1
22.0,male,Bachelor,51360.0,0,RENT,5000.0,EDUCATION,8.9,0.1,4.0,636,Yes,0
24.0,male,High School,52708.0,0,MORTGAGE,9500.0,DEBTCONSOLIDATION,6.62,0.18,2.0,666,No,0
23.0,female,Master,52864.0,2,MORTGAGE,15600.0,VENTURE,11.01,0.3,4.0,720,No,0
24.0,male,High School,51367.0,4,RENT,5000.0,VENTURE,10.99,0.1,4.0,569,Yes,0
26.0,female,Bachelor,51879.0,2,RENT,5000.0,DEBTCONSOLIDATION,7.29,0.1,4.0,659,Yes,0
22.0,male,High School,43786.0,0,RENT,5000.0,EDUCATION,12.68,0.11,4.0,584,No,1
21.0,male,Master,52834.0,2,MORTGAGE,7000.0,PERSONAL,6.62,0.13,4.0,666,Yes,0
22.0,male,Bachelor,52938.0,1,MORTGAGE,6600.0,PERSONAL,14.27,0.12,2.0,585,Yes,0
22.0,female,High School,52541.0,1,MORTGAGE,2600.0,VENTURE,11.01,0.05,4.0,617,Yes,0
22.0,female,Bachelor,52883.0,0,MORTGAGE,9000.0,EDUCATION,11.71,0.17,4.0,617,Yes,0
24.0,male,Bachelor,51571.0,3,RENT,5000.0,MEDICAL,5.42,0.1,2.0,672,Yes,0
22.0,male,Bachelor,52885.0,0,OWN,22800.0,VENTURE,12.69,0.43,2.0,627,No,0
24.0,male,High School,52599.0,3,MORTGAGE,6000.0,MEDICAL,10.65,0.11,3.0,620,Yes,0
22.0,male,Bachelor,44221.0,0,RENT,5000.0,MEDICAL,16.32,0.11,4.0,647,No,1
24.0,female,Bachelor,52984.0,3,MORTGAGE,6000.0,MEDICAL,13.49,0.11,3.0,678,No,0
26.0,male,High School,52116.0,6,MORTGAGE,15000.0,MEDICAL,11.99,0.29,2.0,626,Yes,0
25.0,male,Associate,51359.0,1,RENT,5000.0,MEDICAL,7.51,0.1,3.0,558,Yes,0
24.0,male,Bachelor,44046.0,2,RENT,5000.0,DEBTCONSOLIDATION,14.59,0.11,2.0,661,No,1
22.0,female,Bachelor,51671.0,0,RENT,5000.0,MEDICAL,12.87,0.1,4.0,510,Yes,0
24.0,female,Bachelor,52229.0,3,MORTGAGE,2500.0,HOMEIMPROVEMENT,13.49,0.05,4.0,615,No,0
23.0,male,Bachelor,43841.0,1,RENT,5000.0,VENTURE,13.22,0.11,4.0,581,No,1
23.0,male,Associate,52631.0,3,MORTGAGE,7200.0,DEBTCONSOLIDATION,10.59,0.14,3.0,675,No,0
21.0,female,Bachelor,51140.0,2,RENT,5000.0,EDUCATION,9.32,0.1,4.0,652,No,0
24.0,female,Bachelor,45404.0,5,MORTGAGE,10000.0,HOMEIMPROVEMENT,11.01,0.22,2.0,668,No,1
26.0,female,Bachelor,52541.0,3,MORTGAGE,8800.0,PERSONAL,5.42,0.17,3.0,638,Yes,0
26.0,male,Associate,51207.0,5,RENT,5000.0,VENTURE,11.91,0.1,4.0,565,Yes,0
23.0,female,High School,52558.0,2,MORTGAGE,3600.0,VENTURE,15.62,0.07,3.0,587,Yes,0
